id,title,collection_name
62725,Delitto a Porta Romana,['Il Maresciallo Giraldi Collection']
46001,Delitto al ristorante cinese,['Il Maresciallo Giraldi Collection']
52113,Delitto sull'autostrada,['Il Maresciallo Giraldi Collection']
53342,Delitto al Blue Gay,['Il Maresciallo Giraldi Collection']
207703,Kingsman: The Secret Service,['Kingsman Collection']
181533,Night at the Museum: Secret of the Tomb,['Night at the Museum Collection']
277368,Nicholas on Holiday,['Little Nicholas Collection']
32113,Carry On Teacher,['The Carry On Collection']
21240,Carry On Constable,['The Carry On Collection']
11612,Even Angels Eat Beans,['Anche gli angeli - Collezione']
37529,The Prophecy: Forsaken,['The Prophecy Collection']
41897,Charleston,['Anche gli angeli - Collezione']
201018,Fanny,['Trilogy Marseillaise']
18948,FernGully 2: The Magical Rescue,['FernGully Collection']
48805,L'allenatore nel pallone 2,"[""L'allenatore nel pallone - Collezione""]"
75136,Sharpe's Gold,['Sharpe Collection']
75137,Sharpe's Battle,['Sharpe Collection']
75138,Sharpe's Sword,['Sharpe Collection']
69787,Sharpe's Eagle,['Sharpe Collection']
70984,"Silent Night, Deadly Night 5: The Toy Maker","['Silent Night, Deadly Night Collection']"
16460,Garfield Gets Real,['Garfield (Animation) Collection']
26728,Garfield's Fun Fest,['Garfield (Animation) Collection']
31609,Cheech & Chong Get Out of My Room,['Cheech & Chong Collection']
42012,"No Retreat, No Surrender 2: Raging Thunder","['No Retreat, No Surrender Collection']"
260346,Taken 3,['Taken Collection']
315360,Beck 27 - Rum 302,['Beck Collection']
87101,Terminator Genisys,['The Terminator Collection']
288158,The Woman in Black 2: Angel of Death,['The Woman in Black Collection']
24023,Johan Falk: GSI - Gruppen för särskilda insatser,['Johan Falk GSI Collection']
24026,Johan Falk: Vapenbröder,['Johan Falk GSI Collection']
11752,Cheeky Girls,['Freche Mädchen Filmreihe']
59040,I due carabinieri,['I due carabinieri Collecion']
267872,Korengal,['Korengal Valley Documentaries']
38187,The Hire: Powder Keg,['The Hire']
30091,The Hire: Chosen,['The Hire']
38183,The Hire: Ambush,['The Hire']
38190,The Hire: Ticker,['The Hire']
51939,The Hire: Beat the Devil,['The Hire']
38185,The Hire: Hostage,['The Hire']
132601,The Reef 2: High Tide,['The Reef Collection']
14749,Space Buddies,['Disney Buddies Collection']
208763,Forbidden Kingdom,['Viy Collection']
65703,Manon of the Spring,['The Water of the Hills']
13654,101 Dalmatians II: Patch's London Adventure,['101 Dalmatians (Animated) Collection']
19824,Van Wilder: Freshman Year,['National Lampoon’s Van Wilder Collection']
101660,V,['V: The Collection']
13360,Highlander V: The Source,['Highlander Collection']
15434,Seed,['Seed Collection']
85373,StreetDance 2,['StreetDance Collection']
125509,Wrong Turn 5: Bloodlines,['Wrong Turn Collection']
140161,V: The Final Battle,['V: The Collection']
18015,Shark Attack 3: Megalodon,['Shark.Attack']
9817,Save the Last Dance 2,['Save The Last Dance Collection']
19066,Rest Stop: Don't Look Back,['Rest Stop Collection']
52916,Sabata,['The Sabata Collection']
28635,Wishmaster 3: Beyond the Gates of Hell,['Wishmaster Collection']
19288,Leprechaun: Back 2 tha Hood,['Leprechaun Collection (Original Series)']
18616,No Man's Land: The Rise of Reeker,['Reeker Collection']
27770,Sometimes They Come Back... Again,['Sometimes They Come Back Collection']
37526,The Dentist 2: Brace Yourself,['The Dentist Collection']
3483,The Blood of Fu Manchu,['Fu Manchu Collection']
19254,Carry On Cabby,['The Carry On Collection']
19300,Carry On Behind,['The Carry On Collection']
26190,Carry On Cruising,['The Carry On Collection']
23338,Pride of the Bowery,['East Side Kids']
38157,Wishmaster 4: The Prophecy Fulfilled,['Wishmaster Collection']
42185,Shark Attack,['Shark.Attack']
48193,Ator the Iron Warrior,['Ator Collection']
104606,The Spiritual Boxer,['The Spiritual Boxer Collection']
30178,Stuart Little 3: Call of the Wild,['Stuart Little Collection']
29812,The Substitute 2: School's Out,['The Substitute Collection']
50687,Maniac Cop 3: Badge of Silence,['Maniac Cop Collection']
185110,Onibi: The Fire Within,['No Good Middle-Aged Yakuza Trilogy']
149957,Jungle Man-Eaters,['Jungle Jim Collection']
133716,Valley of Head Hunters,['Jungle Jim Collection']
220504,Voodoo Tiger,['Jungle Jim Collection']
55872,Tarzan and the Amazons,['Tarzan (Johnny Weissmuller series)']
14059,Snow Buddies,['Disney Buddies Collection']
42187,Shark Attack 2,['Shark.Attack']
3686,Last of the Renegades,['Winnetou Collection']
315362,Beck 28 - Familjen,['Beck Collection']
90956,The Feathered Serpent,['Charlie Chan (Roland Winters) Collection']
90955,The Sky Dragon,['Charlie Chan (Roland Winters) Collection']
30554,When A Stranger Calls Back,['When a Stranger Calls Collection']
84575,Tooth Fairy 2,['Tooth Fairy Collection']
27771,Sometimes They Come Back... for More,['Sometimes They Come Back Collection']
24102,The Land Before Time VII: The Stone of Cold Fire,['The Land Before Time Collection']
7085,The Desperado Trail,['Winnetou Collection']
49597,Vampires: The Turning,['Vampires Collection']
25556,The Land Before Time IX: Journey to the Big Water,['The Land Before Time Collection']
15066,Walking Tall: The Payback,['Walking Tall Collection']
71461,Thorne: Sleepyhead,['Tom Thorne Collection']
34734,Stir of Echoes: The Homecoming,['Stir of Echoes Collection']
113210,TekWar: TekJustice,['TekWar Collection']
25587,The Land Before Time VIII: The Big Freeze,['The Land Before Time Collection']
38269,War of the Colossal Beast,['The Amazing Colossal Man Duology']
39829,The Six Million Dollar Man,['The Six Million Dollar Man Collection']
24554,The Land Before Time X: The Great Longneck Migration,['The Land Before Time Collection']
259074,Joy Ride 3,['Joy Ride Collection']
37404,Hercules and the Amazon Women,['Hercules TV Movies']
36421,Howling VI: The Freaks,['The Howling Collection']
18920,Vi hade i alla fall tur med vädret,['Vi hade i alla fall tur med vädret Collection']
51438,MVP 2: Most Vertical Primate,['MVP']
21518,Air Bud: Seventh Inning Fetch,['Air Bud Collection']
9973,Air Buddies,['Disney Buddies Collection']
48844,The Search for Santa Paws,['Santas Paw']
70587,Spooky Buddies,['Disney Buddies Collection']
78047,Treasure Buddies,['Disney Buddies Collection']
142308,Santa Paws 2: The Santa Pups,['Santas Paw']
149910,Super Buddies,['Disney Buddies Collection']
26042,Warlock III: The End of Innocence,['Warlock Collection']
113215,TekWar: TekLab,['TekWar Collection']
113209,TekWar: TekLords,['TekWar Collection']
47884,Nancy Drew... Trouble Shooter,['The Nancy Drew Collection (Bonita Granville)']
47882,Nancy Drew and the Hidden Staircase,['The Nancy Drew Collection (Bonita Granville)']
47883,Nancy Drew: Detective,['The Nancy Drew Collection (Bonita Granville)']
58664,Mostly Ghostly,['Mostly Ghostly Collection']
27376,Muscle Beach Party,['Beach Party Collection']
60173,Nemesis 4: Death Angel,['Nemesis Collection']
107096,Nemesis 3: Time Lapse,['Nemesis Collection']
39044,The Curse of the Mummy's Tomb,['The Mummy (Hammer Series)']
45662,Space Chimps 2: Zartog Strikes Back,['Space Chimps Collection']
59117,Torrente 4: Lethal crisis,['Torrente Collection']
254869,Torrente 5: Operación Eurovegas,['Torrente Collection']
109689,I Want You,['Three Steps Above Heaven Collection']
76341,Mad Max: Fury Road,['Mad Max Collection']
280092,Insidious: Chapter 3,['Insidious Collection']
140607,Star Wars: The Force Awakens,['Star Wars Collection']
99861,Avengers: Age of Ultron,['The Avengers Collection']
166426,Pirates of the Caribbean: Dead Men Tell No Tales,['Pirates of the Caribbean Collection']
102899,Ant-Man,['Ant-Man Collection']
293660,Deadpool,['Deadpool Collection']
283995,Guardians of the Galaxy Vol. 2,['Guardians of the Galaxy Collection']
271110,Captain America: Civil War,['Captain America Collection']
246655,X-Men: Apocalypse,['X-Men Collection']
214264,The Gamers: Hands of Fate,['The Gamers Collection']
118439,The Gambler Returns: The Luck Of The Draw,['Kenny Rogers Legend Of The Gambler']
33733,One More Time,['Salt and Pepper Collection']
58757,Heidi,['Heidi (Praesens-Film) Filmreihe']
2648,Aces Go Places V: The Terracotta Hit,['Aces Go Places Collection']
72032,Return of Sabata,['The Sabata Collection']
16652,Happily N'Ever After 2,"[""Happily N'Ever After Collection""]"
215405,Magic Kid,['Magic Kid Collection']
75826,Hercules and the Lost Kingdom,['Hercules TV Movies']
258251,Ironclad 2: Battle for Blood,['Ironclad Collection']
24556,The Land Before Time XI: Invasion of the Tinysauruses,['The Land Before Time Collection']
41235,Ritual,['Tales from the Crypt Collection']
75822,Hercules and the Circle of Fire,['Hercules TV Movies']
172386,Return to Nim's Island,"[""Nim's Island Collection""]"
31933,The Land Before Time XII: The Great Day of the Flyers,['The Land Before Time Collection']
54782,The Substitute 4: Failure Is Not an Option,['The Substitute Collection']
70811,Hercules in the Maze of the Minotaur,['Hercules TV Movies']
14387,The Great St. Trinian's Train Robbery,"[""St. Trinian's Collection""]"
252360,In the Name of the King III,['In the Name of the King Collection']
75834,Hercules in the Underworld,['Hercules TV Movies']
72094,Thorne: Scaredycat,['Tom Thorne Collection']
79466,One Spy Too Many,['The Man from U.N.C.L.E. Collection']
113582,The Spy in the Green Hat,['The Man from U.N.C.L.E. Collection']
15759,Skylark,"['Sarah, Plain and Tall Collection']"
38468,The Jade Mask,['Charlie Chan (Sidney Toler) Collection']
193603,Hayride,['Hayride Collection']
55603,The Golden Eye,['Charlie Chan (Roland Winters) Collection']
87881,The Casino Murder Case,['Philo Vance Collection']
90460,Whistling in the Dark,['Whistling Collection']
90461,Whistling in Dixie,['Whistling Collection']
90465,Whistling in Brooklyn,['Whistling Collection']
48132,Kevin Smith: Too Fat For 40,['Kevin Smith: Silent Bob Speaks!']
38465,The Shanghai Cobra,['Charlie Chan (Sidney Toler) Collection']
42354,House Party 4: Down to the Last Minute,['House Party Collection']
164372,The Snow Queen,['Snow Queen Collection']
91198,Trapped in the Closet: Chapters 13-22,['Trapped in the Closet']
39961,The Land Before Time XIII: The Wisdom of Friends,['The Land Before Time Collection']
17128,Hanzo the Razor: The Snare,['Hanzo the Razor Collection']
149793,The Lone Wolf Spy Hunt,['Lone Wolf film series']
141063,Skeleton Key 2: 667 Neighbor of the Beast,['Skeleton Key Collection']
91548,Ring of Fire II: Blood and Steel,['Ring of Fire Collection']
43205,Tarzan's Greatest Adventure,['Tarzan (Gordon Scott series)']
45099,Cops and Robbers,['Totò Collection']
128854,Hills of Home,['Lassie (Kinofilme)']
297556,Justice League: Throne of Atlantis,['Justice League (Animated) Collection']
207475,The Ouija Experiment,['The Ouija Experiment Collection']
26497,Impy's Island,"['Impy, the small dinosaur Collection']"
44789,Kenny Rogers as The Gambler,['Kenny Rogers Legend Of The Gambler']
61852,The Big Store,['Les Charlots - Saga']
40252,Witchboard III: The Possession,['Witchboard Collection']
13017,Unstable Fables: Tortoise vs. Hare,['Unstable Fables Collection']
38469,Shadows Over Chinatown,['Charlie Chan (Sidney Toler) Collection']
113219,TekWar,['TekWar Collection']
17129,Hanzo the Razor: Who's Got the Gold?,['Hanzo the Razor Collection']
15898,Unstable Fables: 3 Pigs & a Baby,['Unstable Fables Collection']
188357,Richard The Lionheart,['Richard the Lionheart Collection']
55762,Sweeney!,['The Sweeney Collection']
139367,The Mark,['The Mark Collection']
71200,Snake Eater,['Snake Eater Collection']
61855,The Painted Hills,['Lassie (Kinofilme)']
38472,The Trap,['Charlie Chan (Sidney Toler) Collection']
72455,Walking Tall Part II,['Walking Tall Original Collection']
14053,Slap Shot 3: The Junior League,['Slap Shot Collection']
233487,He Who Dares,['He Who Dares Collection']
309049,We Still Kill the Old Way,['Old Way Collection']
48635,Isi/Disi - Amor a lo bestia,['Isi/Disi Collection']
283536,Ned Rifle,['Henry Fool Collection']
216015,Fifty Shades of Grey,['Fifty Shades Collection']
15718,Garfield's Halloween Adventure,['Garfield Holiday Celebrations']
27850,Halloweentown,['Halloweentown Collection']
34205,Halloweentown II: Kalabar's Revenge,['Halloweentown Collection']
34560,Halloweentown High,['Halloweentown Collection']
159704,The Cave of the Golden Rose,['Fanthagirò Collection']
13734,Frenchmen 2,['Le Cœur des Hommes']
82237,"Thank You, Jeeves!",['Wodehouse P.G. Collection']
63348,The Encounter,['The Encounter Collection']
89247,"Daddy, I'm A Zombie",['Dixie Zombi - Colección']
121828,Outrage Beyond,['Outrage Collection']
30149,Sunes sommar,['Sunes samtliga Resor']
27599,Lotta Leaves Home,['Lotta']
27600,Lotta on Rascal Street,['Lotta']
25251,Borsalino,['Borsalino Collection']
9948,The Fox and the Hound 2,['The Fox and the Hound Collection']
199661,Josephine,['Joséphine - Saga']
43716,The Land Unknown,['Caprona Collection']
1871,Fantomas,['Fantomas Collection']
1870,Fantomas Unleashed,['Fantomas Collection']
1875,Fantomas vs. Scotland Yard,['Fantomas Collection']
50401,Pursuit to Algiers,['Sherlock Holmes (1939 series)']
3485,The Castle of Fu Manchu,['Fu Manchu Collection']
49183,The Vengeance of Fu Manchu,['Fu Manchu Collection']
110390,A Pigeon Sat on a Branch Reflecting on Existence,['Living Trilogy']
123867,Panda! Go Panda!: Rainy Day Circus,['Panda! Go Panda! Collección']
185341,[REC]⁴ Apocalypse,['[REC] Collection']
278468,Family Guy Presents: Blue Harvest,['Family Guy Presents Collection']
83122,If You Meet Sartana Pray for Your Death,['Sartana Collection']
56511,Fantômas: Juve Against Fantômas,['Fantômas Serial']
56516,Fantômas: The Dead Man Who Killed,['Fantômas Serial']
56512,Fantômas: Fantômas Against Fantômas,['Fantômas Serial']
56515,Fantômas: The False Magistrate,['Fantômas Serial']
25164,Screwballs,['Screwballs Collection']
44191,Loose Screws,['Screwballs Collection']
104413,Screwball Hotel,['Screwballs Collection']
64650,Sartana the Gravedigger,['Sartana Collection']
83140,"I Am Sartana, Trade Your Guns for a Coffin",['Sartana Collection']
83136,"Have a Good Funeral, My Friend... Sartana Will Pay",['Sartana Collection']
83124,Light the Fuse... Sartana Is Coming,['Sartana Collection']
67952,Kathleen Madigan: Gone Madigan,['Kathleen Madigan Collection']
24476,Beethoven's 3rd,['Beethoven Collection']
24477,Beethoven's 5th,['Beethoven Collection']
13955,Beethoven's Big Break,['Beethoven Collection']
295887,Beethoven's Treasure Tail,['Beethoven Collection']
78080,Beethoven's Christmas Adventure,['Beethoven Collection']
30577,The Adventures of Hercules,['Hercules (Lou Ferrigno) Collection']
270045,Beck 04 - Öga för öga,['Beck Collection']
36769,Uuno Epsanjassa,['Uuno Turhapuro']
133459,The Anderssons in Greece: All Inclusive,['Sunes samtliga Resor']
106622,"Blood, Sweat and Fear",['Mark Collection']
106623,Mark Shoots First,['Mark Collection']
69569,Mark Strikes Again,['Mark Collection']
22974,Üvegtigris,['Glass Tiger collection']
81684,The Gruffalo's Child,['The Gruffalo Collection']
19181,Sällskapsresan II - Snowroller,['Sällskapsresorna']
17172,SOS,['Sällskapsresorna']
37727,Jönssonligan får guldfeber,['Jönsson Gang']
22192,Jönssonligan dyker upp igen,['Jönsson Gang']
37728,Jönssonligan på Mallorca,['Jönsson Gang']
23654,Jönssonligan och den svarta diamanten,['Jönsson Gang']
37731,Jönssonligans största kupp,['Jönsson Gang']
37730,Jönssonligan spelar högt,['Jönsson Gang']
54257,Lilla Jönssonligan och Cornflakeskuppen,['Lilla Jönsonligan Collection']
57548,Lilla Jönssonligan på styva linan,['Lilla Jönsonligan Collection']
46971,Wild Geese II,['The Wild Geese Collection']
300803,Dragonheart 3: The Sorcerer's Curse,['DragonHeart Collection']
47631,Bride of Boogedy,['Mr. Boogedy Collection']
303457,Chaar Sahibzaade,['Chaar Sahibzaade Collection']
31534,Hababam Sınıfı Sınıfta Kaldı,['Hababam Sınıfı Collection']
7392,"Ilsa, Harem Keeper of the Oil Sheiks","['Ilsa, She Wolf of the SS Collection']"
11425,"Honey, We Shrunk Ourselves","['Honey, I Shrunk the Kids Collection']"
52868,House IV,['House Collection']
70322,Gamera vs. Zigra,['Gamera Films']
15567,Stitch! The Movie,['Lilo & Stitch Collection']
243938,Hot Tub Time Machine 2,['Hot Tub Time Machine Collection']
28656,"Ilsa, the Mad Butcher","['Ilsa, She Wolf of the SS Collection']"
73551,Tarzan's Savage Fury,['Tarzan (Lex Barker series)']
25745,The Gamers,['The Gamers Collection']
